,g1,g2,g3,g4,g6,g7,g8,cluster
E3668_152,1.9986731078180355,2.5279389093165645,1.9379116500370888,0.0760577074621128,0.0729328651137003,0.0019014115080271,2.3732793143003588,2
E1772_164,1.6826320705060205,2.180097040003892,2.4123914276220058,0.3578034193186848,0.3317889095418872,0.0159475526374172,1.8180246891808327,2
E2860_106,2.9805775448113594,1.6660543807545765,1.0884892590475943,0.0476597780390824,0.0485925568944275,0.033206674206882,2.3629152175742205,2
E2824_134,2.398770183164148,2.0972668475076697,2.0663667446906167,0.1619332888598283,0.1777782852021876,0.0045041984845078,2.716388024228752,2
E3259_180,1.66051751593582,1.600156025720337,2.0351524577552342,0.2972972957077242,0.5335983291029456,0.004554616260794,1.870321575623753,2
E1380_167,2.456857210070954,2.103208484120936,1.9338731617970308,0.0224143656985858,0.0207000612232164,0.0548297952514562,2.066447535137286,2
E4871_187,1.817278471918768,2.051731378075017,1.9946487106333008,0.0197899946558496,0.0509928323150249,0.0087666710167217,2.2773376932018845,2
E3530_201,1.8632081800097,2.1571302606516074,1.6347398509707154,0.8244995423773077,0.8388439278082209,0.0402773409402583,1.9157571701834268,2
E1616_115,1.8245100210324865,2.1492470983595777,1.3789915204764134,0.008852216099892,0.0233178833223736,0.0114588113595823,2.419306441400574,2
E1107_141,1.99678059171621,1.8899120783172856,1.5327230503011842,0.0167195668801885,0.0215861957570694,0.0061721944828985,1.6540485001863638,2
E2174_195,1.9830607102768705,1.3492849844440906,1.9665872457447584,0.4091577950156076,0.4137477278152954,0.0039495495156695,2.270360057076158,2
E3750_145,1.9920180382145207,1.9594007671234424,1.8259035059154405,0.0296793882369948,0.0709004692290426,0.0034921239747199,1.9014494592236009,2
E2431_218,1.6605155086065888,1.7731515174240624,2.003288858506437,0.0330393270520229,0.0287496089957878,7.339799574985172e-05,1.6110773718707128,2
E1027_153,2.2896718824781885,1.7062264039006363,1.6118834980803007,0.4578810753264586,0.3310879401101839,0.0094110811294494,1.6944928027702544,2
E4578_101,2.259692177510708,1.8882570052173264,1.7479463748253412,0.0354203074970379,0.0233306835018107,0.0071635277894213,1.5496821503496867,2
E962_131,2.140894124604052,1.6798898835424352,1.7467905988638135,0.0153910377455676,0.0017394992224679,0.0009327954812112,2.298896735347969,2
E2689_138,1.85574225626744,1.892145614995164,2.481250793367236,0.0724897712564053,0.1752046500686368,0.008239140988894,1.8476753873795548,2
E2567_114,2.1437584693310114,1.913389047078396,1.6090131917362889,0.0095511761109168,0.0099788818352713,0.027725773934125,1.718086453221375,2
E400_142,1.8215232429246224,2.2371523803789755,2.13654026263066,0.0366659935897437,0.0692860776799021,0.063548268788237,1.4977324878878924,2
E4507_193,2.656457078378967,2.094574270623042,1.5280212607073629,0.2312147530375769,0.2714891930337866,0.0766909348719861,1.7221283160889689,2
E1381_184,1.999517928956058,2.099496543003591,1.798657911838344,0.4012873361292568,0.3372436254594004,0.0020480946840282,2.197980586690072,2
E4960_141,1.341590666660253,1.8612429646223845,2.3144155415168512,0.0189202229255299,0.0364862494538191,0.0049299556928056,1.2927591936984442,2
E3962_120,1.7555898035760829,1.4384613080411106,1.482637805292359,0.0096632206933412,0.0076249854707323,0.0105675247466607,2.639414239346644,2
E536_141,2.244778261871692,1.825459143119731,2.276343788621539,0.0038455045990581,0.0138777648637605,0.0124944839901068,2.4027223473639303,2
E3847_111,1.3799618362323811,1.8520543204431696,1.5188625037298416,0.0465924972109012,0.0057624904676722,0.005912516901737,1.9661680076719563,2
E4386_100,2.064267148092282,2.430533177475122,1.5321555734372083,0.0939306418328655,0.0107411265756972,0.0056419665536574,1.9830035058051885,2
E3426_179,1.9087170989473616,1.767095263108338,1.9018105906824392,0.1836995206462096,0.2744986443882339,0.0350359848937721,1.8617533980394745,2
E3051_162,2.6931126789571387,1.7317948778433965,1.5900335596302697,0.0570117456633058,0.0527965438906759,0.003315720092669,2.3342243163105305,2
E1075_153,1.732330937994215,1.931452053321662,2.1513324224133608,0.4462131048622977,0.3819613057808206,0.0087377681371745,1.7647271220237368,2
E3953_108,1.7713608839532666,1.7768532083006237,1.50917759363202,0.039920999787957,0.0057684443981725,0.0044571539965931,2.0661631262917988,2
E4148_117,1.7416469114182132,1.69313963018692,1.7640399678292358,0.076857020501737,0.0136119112095182,0.0221353172322268,2.5799667109266715,2
E2010_134,2.4556210027579084,1.8990880822694745,1.9053682791751296,0.1530340716247485,0.0014329534279646,0.0009400516624653,2.02368128628305,2
E1563_172,2.433200598859872,2.419800103066536,1.702068592909577,0.0753102019031084,0.0219126467089364,0.0002203216292115,1.6062257849595356,2
E3817_135,1.8310276017645644,2.206280436893148,1.8434167182158656,0.02058370220632,0.087462922459182,0.0015114957430523,2.114187020755882,2
E3911_90,1.7580790827416253,1.563805355501534,1.106503620511456,0.0119151891606167,0.0233145064082325,0.0083519871755842,2.5988234613338115,2
E4959_179,2.795350327577677,1.9566338941151529,1.8910545570398376,0.0395575890495934,0.0578626670434757,0.0017616953415614,2.471972483657187,2
E1643_147,1.9815599466456124,1.7856839755392762,2.3441810138184715,0.0835930233320177,0.0965661831450385,0.0005006206945249,1.69529794926647,2
E141_115,2.198546311009904,2.261792963221605,1.0059890994350411,0.0255468470466872,0.0312180567522073,0.0106953103227446,2.112604159230214,2
E328_168,1.936640089949244,1.848488221666084,1.801700766015024,0.1111090552265449,0.2395602844738494,0.0001035248803759,1.625005689694884,2
E523_179,1.5423085507728689,2.4396056298867883,2.454050263194636,0.2674483309420643,0.3824941799685745,0.008957038127543,1.427566555668629,2
E593_202,1.87502239254513,2.059594270991881,1.909208764976121,0.2540035566854215,0.1308143320404775,0.0020278121049005,1.7129814715684126,2
E3079_137,2.454165052896468,1.7400973084352416,1.7924911583872685,0.0387326589798639,0.0062839475490346,0.0088159709204766,2.6727755551462127,2
E1780_165,1.7188257180720397,1.7079137631851606,2.0558855716191817,0.1665167168652717,0.2805237172175822,0.0003210512484432,2.398556723362522,2
E2273_152,2.019657144346481,1.8165089383278403,2.2032569532374824,0.0794425164075069,0.1439806370308338,0.0318562394989199,2.2387030530727903,2
E2286_115,2.2092909726838017,2.1663766758150933,1.9401469852621445,0.0627600109097415,0.0666712785890087,0.0065732922859043,1.972187851094632,2
E3915_156,2.8084855960536967,1.7848411484109048,1.75817282405249,0.0089042047366853,0.14673151486326,6.132715686411124e-05,2.01183757368348,2
E3767_207,1.7432953276742689,2.1673103233705597,2.064259459849314,0.3350747688910952,0.3177305402148984,0.0199510841417613,2.193078236065704,2
E1432_97,1.4382955049678003,1.3155391192677963,1.510000106110708,0.0289090320249377,0.0384598703206965,0.0008546938240441,1.6679926925305542,2
E3443_136,1.9149780891024524,1.8483565850939752,1.7599762931402518,0.0432884948137404,0.026024004807505,0.0563397666518484,2.4181935842261533,2
E3084_153,1.9976551297109293,2.150393813394348,2.29938231150315,0.0406234214592405,0.0258222661683608,0.0094142317576385,2.148742954066557,2
E718_116,1.6755087363020271,2.0224014033837543,1.8802536375084404,0.0017888695054798,0.001702156020891,0.0700859080350604,1.8644910781821429,2
E743_148,2.029147745424886,1.6642381726796815,1.2353734586800524,0.4032289632423289,0.0388150097059809,0.0010422164626192,2.373789704241412,2
E2541_117,2.1541470362901785,2.1442679640121893,1.6212233587485034,0.0341627990040533,0.0155929135969293,0.0069686254474702,1.6275122042250352,2
E3580_98,2.3135743594881784,1.9451886367612616,1.3247810512359457,0.0372885063517227,0.0404003087382321,0.0020522104851292,1.3911956112749075,2
E860_157,1.944778677912513,2.0532329999015007,1.7595510914872374,0.0145878437754341,0.0123724358104211,0.0102410239158812,1.4905504874546098,2
E4397_240,2.1153952748811946,1.7558917651871615,1.1397590191304152,0.0089664961902004,0.008598344212551,0.0328081332750066,1.8204019526760888,2
E2272_108,1.9552412937111443,2.162700506085657,1.365560023009286,0.0007828309842331,0.0189731054245067,0.0051962263252593,1.6391240206501296,2
E2344_126,2.0253493636325683,1.917632269492988,1.5516060142318586,0.0439326612208229,0.0064174394176906,0.0002065058962578,2.427650732791612,2
E3419_161,2.5068947349491744,2.2563853656038604,1.3071032911708271,0.031358286414846,0.0124108552854646,0.0202509856287216,1.7686670272721936,2
E327_169,1.7859262994138716,1.868740342917736,1.4523050869737515,0.0158316626821557,0.0277570394010563,0.0031806465454163,2.2751590315328096,2
E2658_166,1.4404703882340038,2.1968925367048366,1.6106574696876943,0.0024144635432046,0.003619612233222,0.0025035134994497,1.6195442020797006,2
E742_220,2.043929836744996,1.4382325050507077,1.83675579716168,0.0848518829983387,0.0858108866852128,0.012055572704949,1.5346491881738868,2
E2212_166,2.2108752677385777,2.0039919473166328,1.902426967109745,0.8246356950798801,0.9769255505570704,0.0015034158702771,2.37839924999371,2
E85_135,2.232898794401306,2.1960873084990515,1.936109236608022,0.0015012839685004,0.0124846085332626,0.0512830864066283,3.3825876627516003,2
E2782_128,1.712036885822502,1.584758912573116,2.3958458295134037,0.0134075785694793,0.0095004966937718,0.0140073174009357,1.4568185247917609,2
E2995_156,1.9958312936500828,1.7922035805321304,1.453328497890649,0.5312703051884085,0.7351159315750857,0.0040446700865835,2.871450147790239,2
E1800_201,1.5364619435806202,1.7343294296887717,1.4464829212319965,0.0290946796244054,0.0216156515424308,0.0012163666248086,1.983192729017232,2
E872_116,2.0558222658077305,1.8072756446905425,2.0181720518834414,0.0475446659869407,0.0145844476744242,0.0095408645736275,1.7247316924031588,2
E3878_167,2.55767415496634,2.16510145224455,2.1386118067736506,0.129260117065343,0.202035500342471,0.0032866178466771,1.6862943447390717,2
E100_166,1.895544296130688,1.357668597419173,1.6632271994466183,0.6583279888355245,0.7176152438373091,0.0474468503168752,2.2695270890788164,2
E2470_151,2.0354305340080345,2.444713950747145,1.5957798798976104,0.4046443872665064,0.5857729451349527,0.0434709490156894,2.3210827136083623,2
E3299_85,2.203347108210381,2.4917808550104623,1.2674810886552448,0.0155756910574354,0.0008783454332151,0.0054422746156752,1.8409119915679608,2
E2863_152,2.005551413107483,1.6031003931339822,1.2700569641824002,0.4096034687101575,0.5176729799481341,0.1374866456222646,2.7205329610065925,2
E389_172,2.2683221527921043,1.8922497726590377,1.5828660460589468,0.6033972332975788,0.5637402583502032,0.0015170541071846,2.307455464096116,2
E1527_171,1.8364020616661625,1.7871243526492333,1.9279330843299365,0.1341230301554742,0.0733202818692923,0.0136419338525363,1.8988962901471764,2
E1192_150,1.6235619129714496,2.029398239494648,1.6194192731254535,0.0424751716817238,0.0321533703515024,0.0046897892458781,2.7971150389399706,2
E2042_118,2.085299905003,1.605092884090935,2.118983648067984,0.0769426075839403,0.1171818456921495,0.0003442179508945,1.9201225947713567,2
E4031_154,1.60278696520973,2.0742525711236737,1.817144639066268,0.1407541953171232,0.141979073119612,0.0024811859570901,1.3776056559957484,2
E14_222,2.677191232521251,2.0488579635148607,1.3305334695721758,0.5429403188121872,0.3068506696653138,0.0051981212826743,2.43766405664953,2
E652_207,2.5636787953536526,2.1661322242793872,1.6013013474271114,0.0189380242250176,0.0067096201178286,0.0193693717978018,2.1900438517124634,2
E521_115,2.746024808521586,1.8453305172581305,1.1924672709245054,0.0158050824761724,0.0150955040829972,0.0214675263132194,2.2470459159814484,2
E4344_81,1.7724909393436843,2.827642631531658,1.1659371186942682,0.0013409699100403,0.0307192578459819,0.0356024242528087,1.899153156946754,2
E1550_159,2.755702352844333,2.116293674167033,1.708332889161695,0.0199200909291984,0.0101209331119436,0.0315858425972867,1.594267946457392,2
E1300_216,1.880234541789512,1.9296230324143508,1.6469930508667927,0.9660691281941216,0.7516872290621512,2.318587400391959e-05,1.9255925714627515,2
E2853_106,1.5988421734932017,2.5769548227432018,1.142899388767665,0.01028278433313,0.0024078478473693,0.00568062695068,1.4037076180265875,2
E2160_125,1.6179716450919988,2.2111460203241413,1.7708380822328844,0.0135927153171588,0.0128968792722089,0.0295058089703689,1.8316454172991528,2
E2743_145,2.3744023738152364,2.1664977344666805,2.237547557776705,0.1525145829594414,0.2750472766273168,0.0089654114696813,1.4691110623302877,2
E606_107,2.1026491801514133,2.209475670369611,2.1058217263846384,0.0420434467988357,0.0013113302424731,0.0003975393679064,1.7200233704444263,2
E2735_124,1.8008646599563682,2.216642205248152,1.5858194476553538,0.8649822585993374,0.8406250424390295,0.0003006873112168,1.8717059683740176,2
E822_221,2.061744764529254,2.034812625844169,1.531422242072784,0.1546578151104881,0.2567929900132209,0.0064483246239328,1.675560043902324,2
E958_106,2.3958960384170784,1.8314181126241336,2.100488465171556,0.0074765456615154,0.0151293629080603,0.0823742368159791,2.18261325009463,2
E2964_164,1.8327347776080016,2.040072770895264,1.6713284265590405,0.6900349477231789,0.640923022022308,0.0210894201052118,1.3801459369259848,2
E1230_160,1.7281022178447762,1.8459115341776,1.5390789090661194,0.0069977985858738,0.0527821838102599,0.0139189184716009,1.8577734931224483,2
E4506_231,1.6691660053417094,2.1454689460850385,2.380985442740438,0.0030102487572027,0.0417740284312282,0.0157687635823048,1.4887244705494749,2
E547_133,1.6719484433207,2.4744167689498204,2.5003151614590697,0.0007011897648395,0.0020653377533846,0.0170347258927879,2.194874137021728,2
E3153_189,2.0177422676357777,1.717427901872248,1.5446772080470594,0.7282145821589362,0.6132022007612746,0.0137894684782809,1.556506611903583,2
E2716_172,2.15335386011772,2.228004343059132,1.8557029945905568,0.1690277668627565,0.0248446083283284,0.0189805781288717,1.5714481286955382,2
E1958_142,1.81745969967864,1.9698200189337625,1.5401118528140518,0.0064527170985657,0.0037342492976826,0.0693945624137635,2.3030886380843123,2
E4169_120,1.7398451473990264,2.4158601398005053,1.7695266659475486,0.009483408062374,0.0056630409306263,0.007306846099386,1.9558196723010408,2
E470_109,2.1191820650610733,1.9192187776553893,1.8932644346228904,0.1499420454873744,0.0072231861079636,0.0290457964039121,1.7591048897078692,2
E955_91,1.7178646813867513,1.7213937591362367,1.943062679903727,0.0003506408716491,0.000885021816237,0.0100713769133598,2.015504382139224,2
E3812_146,1.714037133735945,1.9347435727629607,1.1564421468406552,0.5266046032472493,0.8348063146509819,0.0018624600856371,2.1353360146076312,2
E2473_137,2.0030543220565407,2.2293916802798,1.8860212319743084,0.0789552049682425,0.0817356690072137,0.0059396243040262,2.2342018385412405,2
E2784_115,2.163309220822656,1.4549769176957534,1.136983450085796,0.0081436031261365,0.0250135785431199,0.1174838020827374,2.2015629424378416,2
E3571_138,1.9134850934067875,2.268259866352334,2.444816571642838,0.0221268333323741,0.1135066009513676,0.0031473189522729,1.6853482840694016,2
E3333_77,2.150711510807671,2.164197180091551,1.2634286223681015,0.0097088996066691,0.0122879936307212,0.0154719636997956,1.8304675345545929,2
E1213_98,2.369101884534854,2.168744163515245,0.9616518588044152,0.0010990671943017,0.0839851343945333,0.0035658969210229,1.4048842664256282,2
E3712_161,1.586770580165518,1.7836211934883537,1.4262756439654312,0.0337002435087067,0.0054155392421405,0.001711201862717,1.3711107413664771,2
E2311_155,1.8993672278619933,1.7257807120455082,1.4336975242098655,0.0316194645404063,0.0027106951019887,0.0038463974648467,1.2428170726489252,2
E1235_154,2.18494657982222,1.9971250734002712,1.9502782656659352,0.3060124231175892,0.3276972065332213,0.006547131515106,1.5207430363249332,2
E1332_175,2.210047129557717,1.533568533232262,1.7116981786437735,0.7009666951476115,0.7399878956533809,0.008529999828022,2.553592798050128,2
E3758_97,1.6255541306950396,2.425600528032305,1.2174400237777414,0.0021740127435324,0.0033404432776079,0.0059165699613917,2.3421702885790348,2
E4736_85,2.118424573139139,2.007803027799264,1.355784476087717,0.0517421318518495,0.0291378473974121,0.0083406960339723,1.2877223951825914,2
E3304_132,1.939739978888588,1.8842475313970328,1.59766550871254,0.0038067970936127,0.0027711580866769,0.0113311176838359,2.135422656664941,2
E2018_183,2.039383274027795,2.1214489230156293,1.695311605793596,0.0191639668774362,0.0908921987166014,0.0676003500717506,2.112972028868,2
E2726_119,2.6444937337366734,2.628341835736276,1.694876200449866,0.0294716221286256,0.0025337788752248,0.0024620648994557,1.7578698587779051,2
E4630_123,1.8007876002004315,2.2468092985897323,1.828046963988416,0.0005179700241772,0.0056661924142905,0.0289271191543559,1.9654743117163551,2
E1595_121,2.2205010359688857,1.553085736801625,1.8407784740268127,0.0128663492131442,0.0065918200980496,0.0014571526048654,1.6020521049379337,2
E2786_173,1.8344201591865728,1.968358239868828,1.8909573854080648,0.0185009804247767,0.0249303862233821,0.002508320984265,1.8452130355888416,2
E1942_140,1.8489819669605048,1.4600321760521495,2.0352053087531483,0.3997662809139289,0.4784070403597906,0.0035746548199865,1.885328557933356,2
E4411_126,1.8710851879408856,2.151638803529265,2.140891563032268,0.3556068195542454,0.3062882615384675,0.0400768409395607,1.8954420962775744,2
E560_102,2.0063623039135896,2.369975861652978,1.2673144193454489,0.0664038366572899,0.021075352548606,0.0222817965354973,2.0206632012008123,2
E2505_224,1.6861515851346067,1.9539849514216752,2.394028155231511,0.6487788943774065,0.5193243090359586,0.0532683389160359,2.2340613827652427,2
E3727_172,2.2016972273867967,2.11287319220364,1.7160102428295247,0.5971271313155654,0.665598082384153,0.0002720821840978,1.8494163514061108,2
E356_115,1.992745629867762,2.7183354232956414,1.747929662483614,0.0485707451211121,0.0045522409816214,0.0320467503680372,2.8582835855279902,2
E823_135,1.8405794642803115,1.669161956934072,1.85708708149068,0.0119116380945256,0.0041176359070383,0.0013592736651497,2.1374228711026104,2
E715_190,2.007565237445555,1.4889538330995142,2.0182723492768133,0.4329073529627077,0.5146773175466559,0.0125449460245249,2.040395819899233,2
E4385_111,1.5210888704948744,1.7706006792431923,1.3074264691318114,0.0029319567585317,0.0145634447669257,0.1955596042778502,2.136688460685756,2
E3040_161,2.269282275446898,1.8790260033255377,1.964627930627212,0.9888569984769664,0.6539629704223688,0.0121991928661515,1.8415774601616632,2
E608_159,2.425596859964158,1.5760759391606656,2.0543642273614284,0.0271674809390385,0.0153273828246199,0.0073239527831844,2.266679680239069,2
E3706_121,2.4704568757251413,1.872513001168168,1.2457852980539188,0.0272473265914788,0.0066458405986197,0.0108152541458773,1.8954786167562947,2
E935_163,2.1834069783197583,2.16787144577345,1.8921185207812063,0.7345605965501973,0.8068691848738289,0.0391957322291373,2.25868357062375,2
E3041_156,2.063660147281704,1.9872657053771308,2.164446775846812,0.0020572639389585,0.0486029914576014,0.0200694842059664,1.952428424684916,2
E2087_149,1.47371956705619,1.4120339216733009,1.7279111244596326,0.7125174846698327,0.8996051503870136,0.0178422207546008,1.5560844127825408,2
E2920_143,1.4919463615261466,1.901820244317706,1.2096066098569267,0.021418888211596,0.0158693230975484,0.0016517290333578,2.416814487001712,2
E2923_105,1.5787559009573284,2.122033423636204,1.2894885560245564,0.0924682584377086,0.1011546882083593,0.0169842239400055,2.2652899437544867,2
E1257_131,2.167754812594932,1.442114181580892,1.474073853910465,0.0150814308826057,0.0094075147947095,0.0077742249387787,1.8620797845550048,2
E4035_171,1.8902077333621417,1.9486191941729567,1.6652735681823971,0.2626984596726373,0.2303102441779052,0.006741527016352,1.8210703188261272,2
E4785_134,2.330706119251304,1.7527197070033245,1.623308904993847,0.0257498548707628,0.0161009652137335,0.0137326659842018,1.960283381540421,2
E4702_151,1.858847750470692,2.2727453409836254,2.0102919754759228,0.1478331806019456,0.1259248798780478,0.0023235025364014,1.4825088141561509,2
E1663_118,2.3043462768761427,2.314833716490293,2.289177400206549,0.0648977356101714,0.1883881646923331,0.0020323066068308,2.3786165848222334,2
E4376_132,1.883600079866372,2.2680996700818,1.747858954194499,0.0676786231142114,0.0347265102793309,0.00136020531751,2.487172303586546,2
E3300_99,1.4967199911828466,2.2030437613452665,1.8934100905428384,0.0058586915304436,0.0041587900242122,0.0040092479842303,1.7860451998444502,2
E102_178,1.645620143492616,1.885906468776941,1.7142284241698038,0.0972633017726537,0.1902000599952265,0.0234372149814974,1.8868615417286256,2
E2762_134,1.3424446832925194,2.0773022286890885,1.7409750038559264,0.0080982232817214,0.1221087723119496,0.0027751595277264,1.9484864295499345,2
E2190_113,1.4984763689032168,2.0566426101537587,1.376096545994937,0.0816634221445628,0.0074233849585587,0.0073374598597008,1.980151905769312,2
E1044_183,2.1876121042122016,1.5367005488679384,1.6094376961520955,0.4482731648426037,0.5140423289476057,0.0786635238762898,2.0931906331361496,2
E2255_96,2.133788010380801,1.7195622262808408,1.8933823192861607,0.0730352861723721,0.0012280792082878,0.0038588670749407,2.0293632244063984,2
E3450_104,1.6569395037765977,2.1429417351172755,2.042557370767625,0.0046287297508318,0.0017861297070367,0.00331022185513,1.980988448213624,2
E1059_112,2.077774710182496,1.6990633644331965,1.9864462033321832,0.0527664155569717,0.0235861792099545,0.0189313037590795,1.7145582280236784,2
E3826_115,2.5427289247209104,2.225639024008769,1.837785381589078,0.0739802756064826,0.1554658727177195,0.0076457459735944,1.7424172397057145,2
E833_188,2.2593687741954387,1.7023134211543989,1.5394554372119789,0.9178324115480916,0.6965473428062119,0.0178110101232774,2.151496646598821,2
E4989_191,1.7859592392552166,1.6625746184201258,1.8000658641400225,0.1735694649975186,0.2412432943858474,0.0209543035197808,1.9751217380743324,2
E2447_129,2.3706179776996468,2.3154605575648906,1.6839741420247178,0.0680768014135124,0.0036654270796623,0.0023100988099179,2.3740092046617574,2
E3886_184,2.312305544811339,2.37458325055927,2.0120628379978127,0.0369483574631011,0.0053019121171581,0.0039521880977581,1.6610979325042086,2
E2204_149,1.9532210664492449,1.865399134917909,1.8939503330711656,0.6383729621080606,0.6076597693920648,0.0012681069206109,2.2971287398673645,2
E3111_90,1.9122196751565523,2.489367264331772,1.7027221536326689,0.0283187573980225,0.0076175091773459,0.0075173935243962,2.4534123863867974,2
E4933_148,2.284056978946918,2.1163688800423106,2.6095007262192724,0.0445074166260351,0.048023283994161,0.0187491070976681,2.5471404316168145,2
E4664_103,1.7080074499782782,2.1436700208745103,1.1193955504570607,0.0009199808120218,0.091592787581541,0.0017508817207305,2.5346643568449228,2
E2516_116,1.857804534394372,2.186039209863772,1.1553217334264756,0.0050807042612941,0.0020112394838941,0.0208575392699048,1.895770863521532,2
E2746_95,1.6961211197892283,1.9323664586727225,1.4389492027785469,0.0056433562975421,0.1485520147872563,5.405791714954765e-05,1.6119548998803488,2
E3524_159,2.4206351615226924,1.871923395334164,1.62110575256336,0.0335167532814896,0.0009099622044351,0.0033155941652711,2.0810971315922315,2
E3309_124,2.238849714552224,2.723942445364423,2.5654978609204453,0.6058334154083853,1.0108414740571736,0.0354876826022366,2.1041815798242154,2
E2681_127,1.9477208593331168,1.5939386948495913,1.8108776224832108,0.0972015778593166,0.0001209132873213,0.0046585428501688,2.4649374576959047,2
E1382_112,1.7643362700896243,2.414295097106596,1.2255337069059136,0.0342942158619405,0.0015266544615007,0.0041343741583161,1.9621281759499545,2
E2481_204,1.3963396404998667,1.9997235060550425,1.7603700100588515,0.8886734467949309,0.8074816406019438,0.002689166171988,2.149355556335176,2
E4634_135,1.8238417359336363,1.970729822994796,1.949813963515008,0.0013384719123598,0.0004822724864565,0.0003749021892244,1.796041171986429,2
E2451_191,1.747455782942977,1.7917354871534923,1.8820602609799604,0.6009747748439096,0.7394336056074288,0.0103593355739765,1.286378518672624,2
E1559_153,2.020852655642794,2.171173767804755,2.156149818492095,0.1281938350037969,0.0895046951317181,0.0501910070526193,2.2909867280247336,2
E3370_107,1.81159870047064,2.123069567306447,1.6539061614419408,0.0026081490197106,0.0009469802909088,0.1282500536223216,1.6081535063620631,2
E1015_225,1.7779439578108451,1.856519143690216,1.7259500106095058,0.3602871120237724,0.6758603945572004,0.0014637267736215,2.223710978984036,2
E1472_93,1.658338401604174,1.641055208687613,1.122536358665834,0.0010403507284421,0.0004982711968802,0.0124295923262406,2.2008147069988686,2
E2137_160,2.0051050430079536,2.4668747627921546,1.1156634517564052,0.0055773653753959,0.0272662115286342,0.0033926240967787,2.2660645330415234,2
E4250_138,1.8290231144863065,1.8913494081628328,1.0528839075963792,0.0016098444071971,0.0671921095421028,0.0315951905034928,2.463224753012214,2
E798_149,2.594422337765056,2.017388917923573,1.3427898811200554,0.0186138143147345,0.0927650688339946,0.0175680296998958,1.8942346323975736,2
E3135_112,1.6086607652219227,2.4747503582773613,2.0878738254072022,0.0358356214163027,0.0146013796348822,0.0002360636694017,2.1244292100879534,2
E1823_141,2.379459999049632,2.3734711408629487,1.8065871643207696,0.1156256570761197,0.0597053062916566,0.0068137114967741,1.9913277567516587,2
E3914_134,1.6526162198393202,1.0906693570962969,1.4778542358444626,0.047727559508389,0.1646091538162069,0.0049778061862283,1.9254958318610949,2
E3867_167,1.600364820197823,2.029562360636812,2.375610918577393,0.6282753629871513,0.9575596617294512,0.0243328853381051,1.836306035779692,2
E4542_229,2.3474246493148536,2.010715085179492,2.2830370451023643,0.2960459315173473,0.3557164556026062,0.10304026623282,2.092468853007792,2
E2029_156,2.0665302426389216,1.5373663313012598,1.8747294775337435,0.0061859469865121,0.0030304210668072,0.0973219607205203,2.1206062679482223,2
E3536_132,2.5451790892222053,2.307977132763121,1.2195195897582969,0.0065177231156541,0.0276863232774378,0.0057280515870836,2.190275521425186,2
E1039_176,2.332847074006516,2.2655652007358253,1.621351168177921,0.0700742364788649,0.0378823376514711,0.0025885386774839,1.9278797569424384,2
E2243_154,2.161207468878412,2.329499296319803,2.6066743231821534,0.0308465223920451,0.0243978544011491,0.0006546037025306,2.670088199871643,2
E1898_169,2.0581539209887696,2.1196228346488537,2.1467628637001503,0.7616884345731548,0.5934462794925077,0.0562461072772772,2.1681536249535385,2
E3468_177,1.9947793950942323,2.062197554047661,1.876357701285348,0.201274670025814,0.3243015053715558,0.0204567312491789,2.0734078157015694,2
E657_155,1.6177365006942277,1.87165531944772,2.1976249612919494,0.7877515220312119,0.5328564324254356,0.0070763608298141,1.861875547832193,2
E2629_197,1.6940458117696475,1.7372515520147334,1.512927312429682,0.8216493081710012,0.8651781458957387,0.0130173406129013,1.88389689068906,2
E3187_100,1.9755902581003555,1.9097024218848824,1.4592499957039922,0.0624578899941333,0.035771091491261,0.0869918124894787,1.9643030338659253,2
E3761_147,1.7157349895452876,2.33740898808803,1.5266978125568484,0.1211336732166844,0.0324749903080135,0.0227892020865309,2.1573085437341684,2
E3283_149,1.9361460802593768,1.7742421233223469,1.7057920859117608,0.1794791111673902,0.140504457378428,0.0394049346731224,2.25497990798154,2
E3390_146,2.2922646229277195,1.7981123771901282,1.942817976279551,0.0983550287489842,0.0075466684263962,0.0011737220988995,1.9735825808679524,2
E1675_131,1.9976157715364176,2.1788906668798185,1.9389909138794752,0.1238370080573679,0.0239884537992306,0.0305205658287312,1.5316409841238836,2
E4839_160,1.6750173858786377,1.9459090003841728,1.9672642453238431,0.1287451893218517,0.0252478236465111,0.0136411484079279,2.244399511212142,2
E4724_184,2.283714597189106,1.731131853027669,1.3310334505930688,0.0042812518839857,0.0152850573464041,0.0151455041340523,2.2875893053761547,2
E1177_144,2.16947176262213,2.6457147471224536,2.194067163496626,0.0116211086540853,0.0453678416239314,0.0059296697602966,2.285412009443228,2
E4244_109,1.8531019109468896,1.6914946692304205,1.4681082624787507,0.0305694448606061,0.019923039141154,0.006501916682801,1.2608750235243795,2
E986_108,1.9375205107789,2.0128210456661813,1.0008926850078286,0.019426336488784,0.0018254839980275,0.0936607491071276,1.8189511514169303,2
E299_151,2.0407682431079874,2.24707387069866,1.854305874527284,0.0024137429963589,0.1904994703160436,0.0026740119874202,2.012219556559624,2
E1291_198,2.092732209234242,1.881621206269932,1.2031483192743857,0.7476811280141774,0.8044220124412832,0.0010506475917256,1.9841163741252268,2
E631_156,2.5858176146698773,1.7781042547314458,1.601434786773792,0.3379817026659009,0.2311237394932703,0.0026100854438253,1.6789313737239482,2
E725_87,1.8906318611595163,2.364638062214896,1.7321214479363038,0.0038617525426492,0.001275193037807,0.0025840101728993,1.918743894446285,2
